clid	calldate	src	dst	dcontext	channel	lastapp	billsec
84742345709	2019-11-13 15:41:01	84742345709	909800	incoming	DAHDI/i1/84742345709-13e37	Hangup	0
84742345709	2019-11-13 15:41:08	84742345709	909800	incoming	DAHDI/i1/84742345709-13e38	Hangup	0
84742345709	2019-11-13 15:41:16	84742345709	909800	incoming	DAHDI/i1/84742345709-13e3a	Hangup	0
4742347410	2019-11-13 15:41:18	4742347410	909800	incoming	DAHDI/i1/4742347410-13e3c	Hangup	0
4742347410	2019-11-13 15:41:29	4742347410	909800	incoming	DAHDI/i1/4742347410-13e3d	Hangup	0
4742347410	2019-11-13 15:41:41	4742347410	909800	incoming	DAHDI/i1/4742347410-13e40	Hangup	0
9005934804	2019-11-13 15:42:14	9005934804	909800	incoming	DAHDI/i1/9005934804-13e42	Hangup	0
84742366563	2019-11-13 15:43:29	84742366563	909800	incoming	DAHDI/i1/84742366563-13e44	Hangup	0
84742366563	2019-11-13 15:43:50	84742366563	909800	incoming	DAHDI/i1/84742366563-13e46	Hangup	0
84742366563	2019-11-13 15:44:18	84742366563	909800	incoming	DAHDI/i1/84742366563-13e47	Hangup	0
84742239464	2019-11-13 15:44:28	84742239464	909800	incoming	DAHDI/i1/84742239464-13e48	Hangup	0
84742239464	2019-11-13 15:44:36	84742239464	909800	incoming	DAHDI/i1/84742239464-13e4a	Hangup	0
84742366563	2019-11-13 15:46:34	84742366563	909800	incoming	DAHDI/i1/84742366563-13e4f	Hangup	0
4742556051	2019-11-13 15:46:42	4742556051	909800	incoming	DAHDI/i1/4742556051-13e50	Hangup	0
4742556051	2019-11-13 15:46:43	4742556051	909800	incoming	DAHDI/i1/4742556051-13e51	Hangup	0
84742556051	2019-11-13 15:46:45	84742556051	909800	incoming	DAHDI/i1/84742556051-13e52	Hangup	0
89066884920	2019-11-13 15:46:47	89066884920	909800	incoming	DAHDI/i1/89066884920-13e53	Hangup	0
89066884920	2019-11-13 15:47:05	89066884920	909800	incoming	DAHDI/i1/89066884920-13e55	Hangup	0
4742556051	2019-11-13 15:47:08	4742556051	909800	incoming	DAHDI/i1/4742556051-13e56	Hangup	0
4742556051	2019-11-13 15:47:10	4742556051	909800	incoming	DAHDI/i1/4742556051-13e57	Hangup	0
84742556051	2019-11-13 15:47:11	84742556051	909800	incoming	DAHDI/i1/84742556051-13e58	Hangup	0
89066884920	2019-11-13 15:47:15	89066884920	909800	incoming	DAHDI/i1/89066884920-13e59	Hangup	0
84747521668	2019-11-13 15:47:21	84747521668	909800	incoming	DAHDI/i1/84747521668-13e5a	Hangup	0
9066884920	2019-11-13 15:47:35	9066884920	242717	incoming	SIP/megafon-000488c7	Hangup	0
84747521668	2019-11-13 15:47:37	84747521668	909800	incoming	DAHDI/i1/84747521668-13e5c	Hangup	0
84747521668	2019-11-13 15:47:51	84747521668	909800	incoming	DAHDI/i1/84747521668-13e5d	Hangup	0
89066884920	2019-11-13 15:48:01	89066884920	909800	incoming	DAHDI/i1/89066884920-13e5e	Hangup	0
84747521668	2019-11-13 15:48:13	84747521668	909800	incoming	DAHDI/i1/84747521668-13e60	Hangup	0
89066884920	2019-11-13 15:48:17	89066884920	909800	incoming	DAHDI/i1/89066884920-13e61	Hangup	0
84747521668	2019-11-13 15:48:33	84747521668	909800	incoming	DAHDI/i1/84747521668-13e62	Hangup	0
4742556051	2019-11-13 15:48:36	4742556051	909800	incoming	DAHDI/i1/4742556051-13e63	Hangup	0
4742556051	2019-11-13 15:48:37	4742556051	909800	incoming	DAHDI/i1/4742556051-13e64	Hangup	0
84742556051	2019-11-13 15:48:38	84742556051	909800	incoming	DAHDI/i1/84742556051-13e65	Hangup	0
89066884920	2019-11-13 15:48:45	89066884920	909800	incoming	DAHDI/i1/89066884920-13e67	Hangup	0
89066884920	2019-11-13 15:48:57	89066884920	909800	incoming	DAHDI/i1/89066884920-13e69	Hangup	0
89066884920	2019-11-13 15:49:09	89066884920	909800	incoming	DAHDI/i1/89066884920-13e6a	Hangup	0
9066884920	2019-11-13 15:49:22	9066884920	242717	incoming	SIP/megafon-000488dc	Hangup	0
89066884920	2019-11-13 15:49:39	89066884920	909800	incoming	DAHDI/i1/89066884920-13e6b	Hangup	0
84747521668	2019-11-13 15:49:49	84747521668	909800	incoming	DAHDI/i1/84747521668-13e6c	Hangup	0
84747521668	2019-11-13 15:50:22	84747521668	909800	incoming	DAHDI/i1/84747521668-13e6e	Hangup	0
89092212111	2019-11-13 15:50:23	89092212111	909800	incoming	DAHDI/i1/89092212111-13e6f	Hangup	0
9092212111	2019-11-13 15:50:47	9092212111	242717	incoming	SIP/megafon-000488e6	Hangup	0
84747521668	2019-11-13 15:51:09	84747521668	909800	incoming	DAHDI/i1/84747521668-13e71	Hangup	0
84747521668	2019-11-13 15:51:40	84747521668	909800	incoming	DAHDI/i1/84747521668-13e72	Hangup	0
89050450697	2019-11-13 15:52:01	89050450697	909800	incoming	DAHDI/i1/89050450697-13e73	Hangup	0
89050450697	2019-11-13 15:52:16	89050450697	909800	incoming	DAHDI/i1/89050450697-13e74	Hangup	0
89050450697	2019-11-13 15:52:39	89050450697	909800	incoming	DAHDI/i1/89050450697-13e75	Hangup	0
89601588641	2019-11-13 15:52:41	89601588641	909800	incoming	DAHDI/i1/89601588641-13e76	Hangup	0
4742333143	2019-11-13 15:52:42	4742333143	909800	incoming	DAHDI/i1/4742333143-13e77	Hangup	0
89046806186	2019-11-13 15:52:45	89046806186	909800	incoming	DAHDI/i1/89046806186-13e78	Hangup	0
4742333143	2019-11-13 15:52:49	4742333143	909800	incoming	DAHDI/i1/4742333143-13e79	Hangup	0
89050450697	2019-11-13 15:52:52	89050450697	909800	incoming	DAHDI/i1/89050450697-13e7a	Hangup	0
4742333143	2019-11-13 15:52:56	4742333143	909800	incoming	DAHDI/i1/4742333143-13e7c	Hangup	0
89046806186	2019-11-13 15:52:57	89046806186	909800	incoming	DAHDI/i1/89046806186-13e7d	Hangup	0
89601588641	2019-11-13 15:52:59	89601588641	909800	incoming	DAHDI/i1/89601588641-13e7e	Hangup	0
89050450697	2019-11-13 15:53:04	89050450697	909800	incoming	DAHDI/i1/89050450697-13e7f	Hangup	0
89046806186	2019-11-13 15:53:07	89046806186	909800	incoming	DAHDI/i1/89046806186-13e80	Hangup	0
89601588641	2019-11-13 15:53:11	89601588641	909800	incoming	DAHDI/i1/89601588641-13e81	Hangup	0
89050450697	2019-11-13 15:53:14	89050450697	s	incoming	Local/s@incoming-000115d0;2	Dial	3
89066884920	2019-11-13 15:53:22	89066884920	s	incoming	Local/s@incoming-000115d2;2	Dial	2
84742519698	2019-11-13 15:53:26	84742519698	s	incoming	Local/s@incoming-000115d4;2	Dial	2
89601588641	2019-11-13 15:53:28	89601588641	s	incoming	Local/s@incoming-000115d6;2	Dial	2
89066884920	2019-11-13 15:53:22	89066884920	909800	incoming	DAHDI/i1/89066884920-13e83	Dial	10
4742345780	2019-11-13 15:53:39	4742345780	s	incoming	Local/s@incoming-000115d8;2	Dial	2
4742345780	2019-11-13 15:53:39	4742345780	909800	incoming	DAHDI/i1/4742345780-13e86	Dial	9
89050450697	2019-11-13 15:53:14	89050450697	909800	incoming	DAHDI/i1/89050450697-13e82	Dial	36
84742519698	2019-11-13 15:53:26	84742519698	909800	incoming	DAHDI/i1/84742519698-13e84	Dial	24
4742333143	2019-11-13 15:53:52	4742333143	s	incoming	Local/s@incoming-000115da;2	Dial	2
84742366563	2019-11-13 15:53:54	84742366563	s	incoming	Local/s@incoming-000115dc;2	Dial	2
4742345780	2019-11-13 15:53:57	4742345780	s	incoming	Local/s@incoming-000115de;2	Dial	2
4742345780	2019-11-13 15:53:57	4742345780	909800	incoming	DAHDI/i1/4742345780-13e8a	Dial	5
89066884920	2019-11-13 15:54:03	89066884920	909800	incoming	DAHDI/i1/89066884920-13e8c	Dial	8
89066884920	2019-11-13 15:54:03	89066884920	s	incoming	Local/s@incoming-000115e0;2	VoiceMail	8
89601588641	2019-11-13 15:53:28	89601588641	909800	incoming	DAHDI/i1/89601588641-13e85	Dial	49
4742333143	2019-11-13 15:53:52	4742333143	909800	incoming	DAHDI/i1/4742333143-13e88	Dial	52
84742366563	2019-11-13 15:53:54	84742366563	909800	incoming	DAHDI/i1/84742366563-13e89	Dial	59
84742519698	2019-11-13 15:55:16	84742519698	s	incoming	Local/s@incoming-000115e3;2	Dial	2
84742366563	2019-11-13 15:55:27	84742366563	s	incoming	Local/s@incoming-000115e5;2	Dial	2
84742519698	2019-11-13 15:55:16	84742519698	909800	incoming	DAHDI/i1/84742519698-13e8e	Dial	25
84742784241	2019-11-13 15:56:06	84742784241	s	incoming	Local/s@incoming-000115e9;2	Dial	2
4742505000	2019-11-13 15:56:20	4742505000	s	incoming	Local/s@incoming-000115eb;2	Dial	3
4742505000	2019-11-13 15:56:20	4742505000	242717	incoming	SIP/megafon-0004892d	Dial	13
84742366563	2019-11-13 15:55:27	84742366563	909800	incoming	DAHDI/i1/84742366563-13e90	Dial	70
4742505000	2019-11-13 15:56:48	4742505000	s	incoming	Local/s@incoming-000115ef;2	Dial	2
84742784241	2019-11-13 15:56:06	84742784241	909800	incoming	DAHDI/i1/84742784241-13e91	Dial	50
4742784241	2019-11-13 15:57:01	4742784241	s	incoming	Local/s@incoming-000115f1;2	Dial	2
4742556051	2019-11-13 15:57:01	4742556051	s	incoming	Local/s@incoming-000115f3;2	Dial	2
4742349151	2019-11-13 15:57:54	4742349151	s	incoming	Local/s@incoming-000115f7;2	Dial	3
4742784241	2019-11-13 15:57:01	4742784241	242717	incoming	SIP/megafon-00048937	Dial	58
84742784241	2019-11-13 15:58:16	84742784241	s	incoming	Local/s@incoming-000115f9;2	Dial	2
4742349151	2019-11-13 15:57:54	4742349151	242717	incoming	SIP/megafon-00048942	Dial	34
4742505000	2019-11-13 15:56:48	4742505000	242717	incoming	SIP/megafon-00048933	Dial	118
4742505000	2019-11-13 15:58:55	4742505000	s	incoming	Local/s@incoming-000115fd;2	Dial	3
4742505000	2019-11-13 15:58:55	4742505000	242717	incoming	SIP/megafon-00048950	Dial	6
84742784241	2019-11-13 15:58:16	84742784241	909800	incoming	DAHDI/i1/84742784241-13e96	Dial	65
9103572548	2019-11-13 15:59:21	9103572548	s	incoming	Local/s@incoming-000115ff;2	Dial	3
84742519698	2019-11-13 15:59:37	84742519698	s	incoming	Local/s@incoming-00011601;2	Dial	2
84742227887	2019-11-13 15:59:48	84742227887	s	incoming	Local/s@incoming-00011603;2	Dial	2
4742556051	2019-11-13 15:57:01	4742556051	909800	incoming	DAHDI/i1/4742556051-13e93	Dial	172
84742227887	2019-11-13 15:59:48	84742227887	909800	incoming	DAHDI/i1/84742227887-13e9b	Dial	7
84722321455	2019-11-13 15:59:58	84722321455	s	incoming	Local/s@incoming-00011605;2	Dial	2
89066884920	2019-11-13 15:59:59	89066884920	s	incoming	Local/s@incoming-00011607;2	Hangup	22
89066884920	2019-11-13 15:59:59	89066884920	909800	incoming	DAHDI/i1/89066884920-13e9d	Dial	22
84722321455	2019-11-13 15:59:58	84722321455	909800	incoming	DAHDI/i1/84722321455-13e9c	Dial	23
84742784241	2019-11-13 16:00:23	84742784241	s	incoming	Local/s@incoming-00011608;2	Dial	2
84742784241	2019-11-13 16:00:23	84742784241	909800	incoming	DAHDI/i1/84742784241-13e9e	Dial	18
84742784241	2019-11-13 16:00:47	84742784241	s	incoming	Local/s@incoming-0001160a;2	Dial	2
9103572548	2019-11-13 15:59:21	9103572548	242717	incoming	SIP/megafon-00048955	Dial	124
84742519698	2019-11-13 15:59:37	84742519698	909800	incoming	DAHDI/i1/84742519698-13e9a	Dial	136
84742784241	2019-11-13 16:00:47	84742784241	909800	incoming	DAHDI/i1/84742784241-13e9f	Dial	100
4742329235	2019-11-13 16:02:50	4742329235	s	incoming	Local/s@incoming-0001160c;2	Dial	3
84742784241	2019-11-13 16:02:59	84742784241	s	incoming	Local/s@incoming-0001160e;2	Dial	2
84742272366	2019-11-13 16:03:50	84742272366	s	incoming	Local/s@incoming-00011610;2	Dial	2
84742370170	2019-11-13 16:04:03	84742370170	s	incoming	Local/s@incoming-00011612;2	Dial	2
84742234594	2019-11-13 16:04:57	84742234594	s	incoming	Local/s@incoming-00011614;2	Dial	2
84742272366	2019-11-13 16:03:50	84742272366	909800	incoming	DAHDI/i1/84742272366-13ea3	Dial	81
84742366563	2019-11-13 16:05:23	84742366563	s	incoming	Local/s@incoming-00011616;2	Dial	2
84742272366	2019-11-13 16:05:28	84742272366	s	incoming	Local/s@incoming-00011618;2	Dial	2
84742370170	2019-11-13 16:04:03	84742370170	909800	incoming	DAHDI/i1/84742370170-13ea4	Dial	88
84742272366	2019-11-13 16:05:28	84742272366	909800	incoming	DAHDI/i1/84742272366-13ea7	Dial	17
4742431273	2019-11-13 16:06:01	4742431273	s	incoming	Local/s@incoming-0001161c;2	Dial	2
84742234594	2019-11-13 16:04:57	84742234594	909800	incoming	DAHDI/i1/84742234594-13ea5	Dial	69
4742431273	2019-11-13 16:06:01	4742431273	909800	incoming	DAHDI/i1/4742431273-13ea8	Dial	47
84742366563	2019-11-13 16:05:23	84742366563	909800	incoming	DAHDI/i1/84742366563-13ea6	Dial	89
84742784241	2019-11-13 16:02:59	84742784241	909800	incoming	DAHDI/i1/84742784241-13ea2	Dial	241
4742431273	2019-11-13 16:07:00	4742431273	s	incoming	Local/s@incoming-0001161e;2	Dial	2
84742423661	2019-11-13 16:07:34	84742423661	s	incoming	Local/s@incoming-00011620;2	Dial	2
4742431273	2019-11-13 16:07:00	4742431273	909800	incoming	DAHDI/i1/4742431273-13ea9	Dial	57
4742329235	2019-11-13 16:02:50	4742329235	242717	incoming	SIP/megafon-00048968	Dial	311
84742423661	2019-11-13 16:07:34	84742423661	909800	incoming	DAHDI/i1/84742423661-13eab	Dial	31
84742345709	2019-11-13 16:08:08	84742345709	s	incoming	Local/s@incoming-00011622;2	Dial	2
84742465550	2019-11-13 16:08:40	84742465550	909800	incoming	DAHDI/i1/84742465550-13eaf	Dial	4
84742465550	2019-11-13 16:08:40	84742465550	s	incoming	Local/s@incoming-00011624;2	VoiceMail	4
84742465550	2019-11-13 16:08:48	84742465550	909800	incoming	DAHDI/i1/84742465550-13eb1	Dial	6
84742465550	2019-11-13 16:08:48	84742465550	s	incoming	Local/s@incoming-00011625;2	Playback	6
89066884920	2019-11-13 16:08:51	89066884920	909800	incoming	DAHDI/i1/89066884920-13eb2	Dial	69
89066884920	2019-11-13 16:08:51	89066884920	s	incoming	Local/s@incoming-00011626;2	Playback	69
84742345709	2019-11-13 16:08:08	84742345709	909800	incoming	DAHDI/i1/84742345709-13ead	Dial	118
89092212111	2019-11-13 16:10:26	89092212111	s	incoming	Local/s@incoming-00011627;2	Dial	2
89092212111	2019-11-13 16:10:26	89092212111	909800	incoming	DAHDI/i1/89092212111-13eb5	Dial	28
89066884920	2019-11-13 16:10:42	89066884920	909800	incoming	DAHDI/i1/89066884920-13eb6	Dial	30
89066884920	2019-11-13 16:10:42	89066884920	s	incoming	Local/s@incoming-00011629;2	Playback	30
4742347278	2019-11-13 16:12:55	4742347278	s	incoming	Local/s@incoming-0001162c;2	Dial	2
89066884920	2019-11-13 16:14:46	89066884920	s	incoming	Local/s@incoming-0001162e;2	Dial	2
89066884920	2019-11-13 16:14:46	89066884920	909800	incoming	DAHDI/i1/89066884920-13ebc	Dial	5
84746720536	2019-11-13 16:16:56	84746720536	s	incoming	Local/s@incoming-00011630;2	Dial	2
84746720536	2019-11-13 16:16:56	84746720536	909800	incoming	DAHDI/i1/84746720536-13ec3	Dial	12
84742438350	2019-11-13 16:18:12	84742438350	s	incoming	Local/s@incoming-00011632;2	Dial	2
84742438350	2019-11-13 16:18:12	84742438350	909800	incoming	DAHDI/i1/84742438350-13ec9	Dial	28
84746720536	2019-11-13 16:18:44	84746720536	s	incoming	Local/s@incoming-00011634;2	Dial	2
4742431442	2019-11-13 16:19:13	4742431442	s	incoming	Local/s@incoming-00011636;2	Dial	2
4742431442	2019-11-13 16:19:13	4742431442	909800	incoming	DAHDI/i1/4742431442-13ecc	Dial	17
84746720536	2019-11-13 16:18:44	84746720536	909800	incoming	DAHDI/i1/84746720536-13ecb	Dial	56
84742345709	2019-11-13 16:19:40	84742345709	s	incoming	Local/s@incoming-00011638;2	Dial	2
84742345709	2019-11-13 16:19:40	84742345709	909800	incoming	DAHDI/i1/84742345709-13ecd	Dial	6
84742345709	2019-11-13 16:19:50	84742345709	s	incoming	Local/s@incoming-0001163a;2	Dial	2
4742431442	2019-11-13 16:19:51	4742431442	s	incoming	Local/s@incoming-0001163c;2	Dial	2
84742345709	2019-11-13 16:19:50	84742345709	909800	incoming	DAHDI/i1/84742345709-13ece	Dial	9
4742431442	2019-11-13 16:19:51	4742431442	909800	incoming	DAHDI/i1/4742431442-13ed0	Dial	11
84742272366	2019-11-13 16:20:07	84742272366	s	incoming	Local/s@incoming-0001163e;2	Dial	2
4742347278	2019-11-13 16:12:55	4742347278	909800	incoming	DAHDI/i1/4742347278-13eb9	Dial	438
84742272366	2019-11-13 16:20:07	84742272366	909800	incoming	DAHDI/i1/84742272366-13ed3	Dial	30
4742431442	2019-11-13 16:21:13	4742431442	s	incoming	Local/s@incoming-00011640;2	Dial	2
4742431442	2019-11-13 16:21:13	4742431442	909800	incoming	DAHDI/i1/4742431442-13ed5	Dial	9
84742490119	2019-11-13 16:21:22	84742490119	s	incoming	Local/s@incoming-00011642;2	Dial	2
84742490119	2019-11-13 16:21:22	84742490119	909800	incoming	DAHDI/i1/84742490119-13ed6	Dial	18
84742490119	2019-11-13 16:21:49	84742490119	s	incoming	Local/s@incoming-00011644;2	Dial	2
4742347410	2019-11-13 16:22:07	4742347410	s	incoming	Local/s@incoming-00011646;2	Dial	2
84742490119	2019-11-13 16:21:49	84742490119	909800	incoming	DAHDI/i1/84742490119-13ed7	Dial	108
4742258886	2019-11-13 16:24:35	4742258886	s	incoming	Local/s@incoming-00011648;2	Dial	2
4742258886	2019-11-13 16:24:35	4742258886	909800	incoming	DAHDI/i1/4742258886-13edf	Dial	54
4742347410	2019-11-13 16:22:07	4742347410	909800	incoming	DAHDI/i1/4742347410-13ed8	Dial	283
84742423661	2019-11-13 16:29:09	84742423661	s	incoming	Local/s@incoming-0001164a;2	Dial	2
4742753020	2019-11-13 16:29:10	4742753020	s	incoming	Local/s@incoming-0001164c;2	Dial	2
84742423661	2019-11-13 16:29:09	84742423661	909800	incoming	DAHDI/i1/84742423661-13ee4	Dial	37
84742423522	2019-11-13 16:29:57	84742423522	s	incoming	Local/s@incoming-0001164e;2	Dial	2
84742423522	2019-11-13 16:29:57	84742423522	909800	incoming	DAHDI/i1/84742423522-13ee7	Dial	15
4742258886	2019-11-13 16:30:13	4742258886	s	incoming	Local/s@incoming-00011650;2	Dial	2
84742423522	2019-11-13 16:30:26	84742423522	s	incoming	Local/s@incoming-00011652;2	Dial	2
4742258886	2019-11-13 16:30:13	4742258886	909800	incoming	DAHDI/i1/4742258886-13ee8	Dial	31
4742258886	2019-11-13 16:31:27	4742258886	s	incoming	Local/s@incoming-00011654;2	Dial	2
4742258886	2019-11-13 16:31:27	4742258886	909800	incoming	DAHDI/i1/4742258886-13eeb	Dial	27
4742753020	2019-11-13 16:29:10	4742753020	909800	incoming	DAHDI/i1/4742753020-13ee5	Dial	190
4742258886	2019-11-13 16:32:26	4742258886	s	incoming	Local/s@incoming-00011656;2	Dial	2
84742423522	2019-11-13 16:30:26	84742423522	909800	incoming	DAHDI/i1/84742423522-13ee9	Dial	124
4742753020	2019-11-13 16:32:42	4742753020	s	incoming	Local/s@incoming-00011658;2	Dial	2
4742258886	2019-11-13 16:32:26	4742258886	909800	incoming	DAHDI/i1/4742258886-13eed	Dial	19
4742258886	2019-11-13 16:32:50	4742258886	s	incoming	Local/s@incoming-0001165a;2	Dial	2
4742258886	2019-11-13 16:32:50	4742258886	909800	incoming	DAHDI/i1/4742258886-13ef0	Dial	28
4742753020	2019-11-13 16:32:42	4742753020	909800	incoming	DAHDI/i1/4742753020-13eee	Dial	86
4742258886	2019-11-13 16:34:42	4742258886	s	incoming	Local/s@incoming-0001165c;2	Dial	2
4742258886	2019-11-13 16:34:42	4742258886	909800	incoming	DAHDI/i1/4742258886-13ef3	Dial	27
84742487861	2019-11-13 16:36:50	84742487861	s	incoming	Local/s@incoming-0001165e;2	Dial	2
84742487861	2019-11-13 16:36:50	84742487861	909800	incoming	DAHDI/i1/84742487861-13ef6	Dial	48
4742558109	2019-11-13 16:37:37	4742558109	s	incoming	Local/s@incoming-00011662;2	Dial	2
4742258886	2019-11-13 16:37:58	4742258886	s	incoming	Local/s@incoming-00011664;2	Dial	2
4742258886	2019-11-13 16:37:58	4742258886	909800	incoming	DAHDI/i1/4742258886-13efd	Dial	27
89066884920	2019-11-13 16:38:31	89066884920	s	incoming	Local/s@incoming-00011668;2	Dial	2
89066884920	2019-11-13 16:38:31	89066884920	909800	incoming	DAHDI/i1/89066884920-13eff	Dial	4
4742558109	2019-11-13 16:37:37	4742558109	909800	incoming	DAHDI/i1/4742558109-13efb	Dial	75
4742258886	2019-11-13 16:40:05	4742258886	s	incoming	Local/s@incoming-0001166a;2	Dial	2
4742258886	2019-11-13 16:40:05	4742258886	909800	incoming	DAHDI/i1/4742258886-13f01	Dial	30
4742558109	2019-11-13 16:40:38	4742558109	s	incoming	Local/s@incoming-0001166c;2	Dial	2
4742558109	2019-11-13 16:40:38	4742558109	909800	incoming	DAHDI/i1/4742558109-13f03	Dial	46
4742258886	2019-11-13 16:43:35	4742258886	s	incoming	Local/s@incoming-00011670;2	Dial	2
4742258886	2019-11-13 16:43:35	4742258886	909800	incoming	DAHDI/i1/4742258886-13f09	Dial	30
4742258886	2019-11-13 16:44:15	4742258886	s	incoming	Local/s@incoming-00011672;2	Dial	2
4742258886	2019-11-13 16:44:15	4742258886	909800	incoming	DAHDI/i1/4742258886-13f0b	Dial	31
84742226064	2019-11-13 16:44:46	84742226064	s	incoming	Local/s@incoming-00011674;2	Dial	2
4742258886	2019-11-13 16:44:58	4742258886	s	incoming	Local/s@incoming-00011676;2	Dial	2
4742258886	2019-11-13 16:44:58	4742258886	909800	incoming	DAHDI/i1/4742258886-13f0f	Dial	27
4742258886	2019-11-13 16:46:11	4742258886	s	incoming	Local/s@incoming-00011678;2	Dial	2
4742258886	2019-11-13 16:46:11	4742258886	909800	incoming	DAHDI/i1/4742258886-13f14	Dial	39
4742258886	2019-11-13 16:47:04	4742258886	s	incoming	Local/s@incoming-0001167a;2	Dial	2
4742558109	2019-11-13 16:47:15	4742558109	s	incoming	Local/s@incoming-0001167c;2	Dial	2
8632800470	2019-11-13 16:47:25	8632800470	s	incoming	Local/s@incoming-0001167e;2	Dial	2
4742258886	2019-11-13 16:47:04	4742258886	909800	incoming	DAHDI/i1/4742258886-13f17	Dial	33
4742558109	2019-11-13 16:47:15	4742558109	909800	incoming	DAHDI/i1/4742558109-13f18	Dial	24
84742226064	2019-11-13 16:44:46	84742226064	909800	incoming	DAHDI/i1/84742226064-13f0e	Dial	178
4742558109	2019-11-13 16:47:45	4742558109	s	incoming	Local/s@incoming-00011680;2	Dial	2
4742258886	2019-11-13 16:47:49	4742258886	s	incoming	Local/s@incoming-00011682;2	Dial	2
4742258886	2019-11-13 16:47:49	4742258886	909800	incoming	DAHDI/i1/4742258886-13f1b	Dial	27
4742558109	2019-11-13 16:47:45	4742558109	909800	incoming	DAHDI/i1/4742558109-13f1a	Dial	60
9042876669	2019-11-13 16:49:09	9042876669	s	incoming	Local/s@incoming-00011684;2	Dial	2
84742272366	2019-11-13 16:49:21	84742272366	s	incoming	Local/s@incoming-00011686;2	Dial	2
4742558109	2019-11-13 16:49:23	4742558109	s	incoming	Local/s@incoming-00011688;2	Dial	2
9042876669	2019-11-13 16:49:09	9042876669	909800	incoming	DAHDI/i1/9042876669-13f1e	Dial	22
9508054703	2019-11-13 16:50:03	9508054703	s	incoming	Local/s@incoming-0001168a;2	Dial	2
9508054703	2019-11-13 16:50:03	9508054703	909800	incoming	DAHDI/i1/9508054703-13f23	Dial	12
9508054703	2019-11-13 16:50:26	9508054703	s	incoming	Local/s@incoming-0001168c;2	Dial	2
9508054703	2019-11-13 16:50:26	9508054703	909800	incoming	DAHDI/i1/9508054703-13f25	Dial	9
9508054703	2019-11-13 16:50:43	9508054703	s	incoming	Local/s@incoming-0001168e;2	Dial	2
9508054703	2019-11-13 16:50:43	9508054703	909800	incoming	DAHDI/i1/9508054703-13f26	Dial	7
9508054703	2019-11-13 16:50:59	9508054703	s	incoming	Local/s@incoming-00011690;2	Dial	2
9508054703	2019-11-13 16:50:59	9508054703	909800	incoming	DAHDI/i1/9508054703-13f27	Dial	6
4742558109	2019-11-13 16:49:23	4742558109	909800	incoming	DAHDI/i1/4742558109-13f20	Dial	110
8632800470	2019-11-13 16:47:25	8632800470	909800	incoming	DAHDI/i1/8632800470-13f19	Dial	356
4742258886	2019-11-13 16:54:52	4742258886	s	incoming	Local/s@incoming-00011692;2	Dial	2
84742505477	2019-11-13 16:55:09	84742505477	s	incoming	Local/s@incoming-00011694;2	Dial	2
4742258886	2019-11-13 16:54:52	4742258886	909800	incoming	DAHDI/i1/4742258886-13f2a	Dial	28
4742258886	2019-11-13 16:55:28	4742258886	s	incoming	Local/s@incoming-00011696;2	Dial	2
4742258886	2019-11-13 16:55:28	4742258886	909800	incoming	DAHDI/i1/4742258886-13f2e	Dial	27
89663365883	2019-11-13 16:56:52	89663365883	s	incoming	Local/s@incoming-00011698;2	Dial	2
89663365883	2019-11-13 16:56:52	89663365883	909800	incoming	DAHDI/i1/89663365883-13f32	Dial	5
4742258886	2019-11-13 16:57:15	4742258886	s	incoming	Local/s@incoming-0001169a;2	Dial	2
4742258886	2019-11-13 16:57:15	4742258886	909800	incoming	DAHDI/i1/4742258886-13f33	Dial	31
84742272366	2019-11-13 16:49:21	84742272366	909800	incoming	DAHDI/i1/84742272366-13f1f	Dial	517
4742258886	2019-11-13 16:58:16	4742258886	s	incoming	Local/s@incoming-0001169c;2	Dial	2
4742258886	2019-11-13 16:58:16	4742258886	909800	incoming	DAHDI/i1/4742258886-13f35	Dial	19
84742519698	2019-11-13 16:59:49	84742519698	s	incoming	Local/s@incoming-0001169e;2	Dial	2
4742257025	2019-11-13 16:59:59	4742257025	s	incoming	Local/s@incoming-000116a0;2	Dial	2
4742257025	2019-11-13 16:59:59	4742257025	242717	incoming	SIP/megafon-00048b68	Dial	24
84742519698	2019-11-13 16:59:49	84742519698	909800	incoming	DAHDI/i1/84742519698-13f37	Dial	40
4742257025	2019-11-13 17:00:38	4742257025	s	incoming	Local/s@incoming-000116a2;2	Dial	2
4742333143	2019-11-13 17:01:27	4742333143	s	incoming	Local/s@incoming-000116a4;2	Dial	2
4742333143	2019-11-13 17:01:27	4742333143	909800	incoming	DAHDI/i1/4742333143-13f3a	Dial	28
4742257025	2019-11-13 17:00:38	4742257025	242717	incoming	SIP/megafon-00048b72	Dial	107
8633061185	2019-11-13 17:03:38	8633061185	s	incoming	Local/s@incoming-000116a6;2	Dial	2
